"pageurl","reviews_count","cusines","restaurant_rating","restaurant_cost","address","lat","lon","process_date"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7342574-Reviews-Brunapoli-Santiago_Santiago_Metropolitan_Region.html","371 opiniones","Italiana, Pizzería$$ - $$$","4,0 ","Italiana, Pizzería, Mediterránea, Napolitana, De Campania, Del sur italiano","Av. Jose Alcalde Delano Nº 10. 545, Santiago","-33.364291317486135","-70.54466957399082","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3864722-Reviews-Misky_Mikuy-Santiago_Santiago_Metropolitan_Region.html","140 opiniones","Peruana, Latina$$ - $$$","4,0 ","$18.576 - $23.220","Monseñor Edwards 1739, Santiago","-33.43790241198665","-70.5612142561519","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d6704481-Reviews-Quitral_Fuego_y_Cava-Santiago_Santiago_Metropolitan_Region.html","622 opiniones","Mariscos, Parrilla$$ - $$$Menú","4,0 ","$6.966 - $27.090","Jose Victorino Lastarria 70 Local 4, Santiago","-33.43995168400041","-70.64106779182535","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7307849-Reviews-Salvador-Santiago_Santiago_Metropolitan_Region.html","182 opiniones","Latina, Chilena$$ - $$$","4,0 ","Latina, Chilena, Española","Bombero Adolfo Ossa, 1059, Santiago","-33.44124588657279","-70.65180163233175","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d808024-Reviews-Park_Club_Piso_17-Santiago_Santiago_Metropolitan_Region.html","152 opiniones","Gastropub$$ - $$$","4,5 ","Gastropub","Las Condes, Santiago","-33.41656999999998","-70.59552999999994","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d2312051-Reviews-El_Arbol_Restaurant-Santiago_Santiago_Metropolitan_Region.html","143 opiniones","Saludable, Chilena$$ - $$$Menú","4,5 ","$11.610 - $23.220","Huelén 74, Santiago","-33.43166627032721","-70.6229048248601","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7252162-Reviews-Peztoro-Santiago_Santiago_Metropolitan_Region.html","623 opiniones","Italiana, Bar$$ - $$$","4,0 ","$2.322 - $19.350","José Victorino Lastarria 70, Santiago","-33.43995168400041","-70.64106779182535","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3747156-Reviews-Plaza_Victoria-Santiago_Santiago_Metropolitan_Region.html","103 opiniones","$$ - $$$","4,0 ","Almuerzo, Cena","Santa Isabel 052, Santiago","-33.44723573659768","-70.6312038769115","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d12997092-Reviews-Gracia_Tapas_Bar-Santiago_Santiago_Metropolitan_Region.html","66 opiniones","Española, Bar$$ - $$$","4,0 ","$3.870 - $23.994","Isidora Goyenechea 3000, Santiago","-33.414263615558006","-70.59851463613022","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3626315-Reviews-Sur_Patagonico-Santiago_Santiago_Metropolitan_Region.html","849 opiniones","Chilena, Sudamericana$$ - $$$","4,0 ","Chilena, Sudamericana","Jose Victorino Lastarria, 92-96, Centro, Santiago","-33.439167","-70.64119245198796","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d13383666-Reviews-El_Aji_Seco_Restaurant_I-Santiago_Santiago_Metropolitan_Region.html","833 opiniones","Peruana, Latina$$ - $$$","4,0 ","Peruana, Latina, Mariscos, Sudamericana","San Antonio 530, Santiago","29.41599916730383","-98.51736889088454","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d781067-Reviews-Borago-Santiago_Santiago_Metropolitan_Region.html","1.387 opiniones","Chilena$$$$","4,0 ","Chilena","Av. San José María Escrivá de Balaguer 5970, Santiago","-33.382486856483524","-70.58263592659698","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d799679-Reviews-Palacio_Danubio_Azul-Santiago_Santiago_Metropolitan_Region.html","616 opiniones","China, Asiática$$$$","4,0 ","China, Asiática","Reyes Lavalle 3240, Santiago","-33.41562133701466","-70.59607879565456","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d2636534-Reviews-Warique-Santiago_Santiago_Metropolitan_Region.html","195 opiniones","Peruana, Latina$$ - $$$","4,0 ","Peruana, Latina, Mariscos, Española, Sudamericana","Jose Domingo Canas, Santiago","-33.455133000000004","-70.62239025","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d799744-Reviews-Azul_Profundo-Santiago_Santiago_Metropolitan_Region.html","1.314 opiniones","Latina, Mariscos$$ - $$$Menú","4,0 ","Latina, Mariscos, Chilena","Constitución 111, Santiago","-33.43313127090144","-70.63468751337693","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7098575-Reviews-Cinnabon-Santiago_Santiago_Metropolitan_Region.html","98 opiniones","Estadounidense$","4,5 ","Estadounidense","Mall Costanera Center, Santiago","-33.41706999999997","-70.60737999999998","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7699610-Reviews-Lima_Limon-Santiago_Santiago_Metropolitan_Region.html","190 opiniones","Peruana, Latina$$ - $$$","4,0 ","Peruana, Latina, Mariscos","San Martin 70, Santiago","-33.084240820705176","-70.93151171163937","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d9568068-Reviews-La_Diana_Restaurante-Santiago_Santiago_Metropolitan_Region.html","557 opiniones","Internacional, Pizzería$$ - $$$Menú","4,0 ","$4.644 - $10.836","Arturo Prat 435, Santiago","-33.60792852775558","-70.90616064462786","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d13140641-Reviews-Thai_Isan-Santiago_Santiago_Metropolitan_Region.html","46 opiniones","Tailandesa, Asiática$","4,5 ","Tailandesa, Asiática","Huerfanos 2460, Santiago","-33.44180131779098","-70.67077773105775","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7332006-Reviews-Mira_Vos-Santiago_Santiago_Metropolitan_Region.html","86 opiniones","Argentina$$ - $$$","4,5 ","$5.418 - $10.836","Cirujano Guzman 179, Santiago","-33.426585838738575","-70.61937433596862","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3544859-Reviews-Restaurant_Aquarium-Santiago_Santiago_Metropolitan_Region.html","127 opiniones","Mediterránea, Mariscos$$ - $$$","4,5 ","$19.350 - $38.700","Avda Kennedy 4570, Vitacura, Santiago, Chile, Santiago","-33.40310001941838","-70.58467168166075","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d8601280-Reviews-DOMINICA_PIZZA-Santiago_Santiago_Metropolitan_Region.html","64 opiniones","Italiana, Pizzería$$ - $$$","5,0 ","$4.644 - $6.966","Santa Filomena 17, Santiago","-33.18810548093613","-70.64899429079811","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1022634-Reviews-Dona_Tina-Santiago_Santiago_Metropolitan_Region.html","416 opiniones","Latina, Chilena$$ - $$$Menú","4,0 ","Latina, Chilena","Los refugios N0 15125, Santiago","-33.50869139129278","-70.57997044581259","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1012033-Reviews-Elkika_Ilmenau-Santiago_Santiago_Metropolitan_Region.html","348 opiniones","Alemana, Bar$Menú","4,0 ","Alemana, Bar, Comida rápida","Hernando de Aguirre 47, Santiago","-33.41874956203472","-70.60133069138428","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3600949-Reviews-Lima_Limon-Santiago_Santiago_Metropolitan_Region.html","312 opiniones","Peruana, Mariscos$$ - $$$","4,0 ","Peruana, Mariscos, Latina","Avenida Principe de Gales 7218, Santiago","-33.43881377585736","-70.55716707818287","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d19140182-Reviews-Autentiko_French_Takos-Santiago_Santiago_Metropolitan_Region.html","30 opiniones","Francesa, Bar$","5,0 ","$3.096 - $6.966","Sta Isabel 296, Santiago","-33.446688831525215","-70.62749310574758","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d4778813-Reviews-El_Novillero-Santiago_Santiago_Metropolitan_Region.html","163 opiniones","Churrasquería, Parrillada$$ - $$$","4,0 ","Churrasquería, Parrillada, Chilena","Moneda 1145, Santiago","-33.44203900200737","-70.65263019265885","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1022534-Reviews-Lomit_s-Santiago_Santiago_Metropolitan_Region.html","616 opiniones","Chilena$$ - $$$","4,0 ","Chilena","Avenida Providencia 1980, Santiago","-33.42384405522539","-70.61287674369547","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d2365243-Reviews-Madam_Tusan-Santiago_Santiago_Metropolitan_Region.html","749 opiniones","China, Peruana$$ - $$$","4,0 ","China, Peruana","Avenida Presidente Kennedy 5413, Santiago","-33.401984775944534","-70.58031541712118","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d800735-Reviews-Le_Due_Torri-Santiago_Santiago_Metropolitan_Region.html","100 opiniones","Italiana$$$$","4,5 ","Italiana","Avenida Monseñor Escrivá de Balaguer 6400, Santiago","-33.36600091737114","-70.50000895295878","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d4829387-Reviews-Emporio_Armani_Caffe-Santiago_Santiago_Metropolitan_Region.html","256 opiniones","Italiana, Mediterránea$$ - $$$","4,0 ","Italiana, Mediterránea, Europea","Avenida Presidente Kennedy 5413, Santiago","-33.401984775944534","-70.58031541712118","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d13349885-Reviews-Osaka_Santiago-Santiago_Santiago_Metropolitan_Region.html","237 opiniones","Fusión, Mariscos$","4,0 ","Fusión, Mariscos, Sushi, Asiática","Nueva Costanera 3736, Santiago","-33.39761999610479","-70.59764995946112","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7308013-Reviews-El_kika_Ilmenau-Santiago_Santiago_Metropolitan_Region.html","293 opiniones","Alemana, Bar$$ - $$$Menú","4,0 ","Alemana, Bar, Comida rápida","Diego de Velasquez, 2109, Santiago","-33.4239777238444","-70.6106101537596","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d952286-Reviews-Starnberg-Santiago_Santiago_Metropolitan_Region.html","259 opiniones","Alemana, Europea$$ - $$$Menú","4,0 ","Alemana, Europea, De Europa Central","Alonso de Cordova, 2359, Santiago","-33.401789991373","-70.59462484456695","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d12427617-Reviews-Maniero_Pasta_e_Mare-Santiago_Santiago_Metropolitan_Region.html","68 opiniones","Italiana, Internacional$$ - $$$Menú","4,5 ","$4.256.966 - $10.448.916","Nueva De Lyon 155, Santiago","-33.42033392922271","-70.61110619149984","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1063080-Reviews-Bahia_Pilolcura-Santiago_Santiago_Metropolitan_Region.html","162 opiniones","Latina, Mariscos$$ - $$$","4,5 ","$3.870 - $9.288","Antonio Bellet 35, Santiago","-33.42660755813957","-70.61686991090085","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d18543976-Reviews-Malcriado-Santiago_Santiago_Metropolitan_Region.html","30 opiniones","Chilena, Sudamericana$Menú","5,0 ","$3.870 - $8.514","Lincoyan 920, Santiago","-33.45286380598999","-70.62154499639333","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d6690598-Reviews-Ayar_Ucho-Santiago_Santiago_Metropolitan_Region.html","177 opiniones","Peruana, Latina$$ - $$$","4,0 ","Peruana, Latina, Mariscos, Española, Sudamericana","Salvador Izquierdo 1800, Santiago","-33.4380936217035","-70.55651269331752","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d797382-Reviews-Los_Insaciables_Ristorante-Santiago_Santiago_Metropolitan_Region.html","547 opiniones","Italiana, Pizzería$$ - $$$Menú","4,0 ","Italiana, Pizzería","Andrés de Fuenzalida 40, Santiago","-33.42199990313922","-70.611103450603","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d12997092-Reviews-Gracia_Tapas_Bar-Santiago_Santiago_Metropolitan_Region.html","66 opiniones","Española, Bar$$ - $$$","4,0 ","$3.870 - $23.994","Isidora Goyenechea 3000, Santiago","-33.414263615558006","-70.59851463613022","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3600285-Reviews-Benvenutto_Pizza-Santiago_Santiago_Metropolitan_Region.html","38 opiniones","Pizzería$Menú","3,0 ","Pizzería","Avenida Brasil 452, Santiago","-33.439259043020364","-70.66477136234056","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7691320-Reviews-Johnny_Rockets-Santiago_Santiago_Metropolitan_Region.html","147 opiniones","Estadounidense$$ - $$$Menú","4,0 ","Estadounidense","Avenida Andres Bello 2447, Santiago","-33.416402508734805","-70.6070232183702","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3611525-Reviews-Voraz_Pizza-Santiago_Santiago_Metropolitan_Region.html","114 opiniones","Pizzería, Italiana$$ - $$$","4,5 ","Pizzería, Italiana","Avenida Providencia 1321, Santiago","-33.428739812943554","-70.62001667332221","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d2718836-Reviews-Liguria-Santiago_Santiago_Metropolitan_Region.html","573 opiniones","Bar, Chilena$$ - $$$","4,0 ","Bar, Chilena","Avenida Pedro de Valdivia 047, Santiago","-33.423161899244086","-70.61285788092222","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d13991053-Reviews-Kechua_Bellavista-Santiago_Santiago_Metropolitan_Region.html","84 opiniones","Peruana, Internacional$$ - $$$Menú","4,5 ","Peruana, Internacional, Latina, Española","Constitución, 74, Santiago","-33.43358377269315","-70.63463129920933","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3695876-Reviews-Coquinaria-Santiago_Santiago_Metropolitan_Region.html","252 opiniones","Europea, Internacional$$ - $$$","4,0 ","Europea, Internacional","Alonso de Córdova 2437, Santiago","-33.40159110072726","-70.59540348084141","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d939884-Reviews-Ristorante_Trattoria_Da_Noi-Santiago_Santiago_Metropolitan_Region.html","550 opiniones","Italiana$$ - $$$Menú","4,0 ","Italiana","Avenida Italia  1791, Santiago","-33.45075663197528","-70.6238203348721","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d6891713-Reviews-A_su_Mer_C-Santiago_Santiago_Metropolitan_Region.html","160 opiniones","Mariscos, Chilena$$ - $$$","4,0 ","Mariscos, Chilena","Merced 456, Santiago","-33.437817387183294","-70.64418870843673","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7307812-Reviews-Vop-Santiago_Santiago_Metropolitan_Region.html","78 opiniones","Café, Sopas$$ - $$$Menú","4,5 ","Café, Sopas, Chilena, Sudamericana","Augusto Leguia Norte, 224, Santiago","-33.41350309686077","-70.59774314850813","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d10343706-Reviews-The_Glass_Restaurant-Santiago_Santiago_Metropolitan_Region.html","334 opiniones","Mariscos, Chilena$$ - $$$Menú","4,0 ","$15.480 - $30.960","Avenida Presidente Kennedy 4422, Santiago","-33.40365570439735","-70.58574334652886","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d12160285-Reviews-Terruno_Wine_Restaurant-Santiago_Santiago_Metropolitan_Region.html","101 opiniones","Europea, Bar de vinos$$ - $$$","4,5 ","$4.644 - $17.028","Avenida Vitacura Número 3269, Santiago","-33.4065664019582","-70.59884203259297","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d939966-Reviews-Pizzeria_Roma-Santiago_Santiago_Metropolitan_Region.html","109 opiniones","Italiana, Pizzería$$ - $$$Menú","4,5 ","$6.192 - $9.288","Avenida Larrain 6738, Santiago","-33.45222268942238","-70.56007365528882","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3333740-Reviews-Marisqueria_Tahiti-Santiago_Santiago_Metropolitan_Region.html","155 opiniones","Mariscos, Sopas$$ - $$$","4,0 ","Mariscos, Sopas, Chilena, Sudamericana","General Bulnes 87, Santiago","-33.444608395781636","-70.66962889050151","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1063762-Reviews-Da_Dino-Santiago_Santiago_Metropolitan_Region.html","258 opiniones","Italiana, Pizzería$$ - $$$","4,0 ","Italiana, Pizzería","Avenida Apoquindo 4228, Santiago","-33.414779893127246","-70.5868643499913","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d8667988-Reviews-Zabo_Sushi_Cocktails-Santiago_Santiago_Metropolitan_Region.html","315 opiniones","Japonesa, Sushi$$ - $$$Menú","4,5 ","NA","Merced 346 -  Local H, Santiago","-33.437465089396234","-70.64211388741138","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3538468-Reviews-Green_Pizza-Santiago_Santiago_Metropolitan_Region.html","91 opiniones","Pizzería, Italiana$$ - $$$Menú","4,5 ","$9.288 - $13.932","Avenida La Dehesa 3265, Santiago","-33.342128367926165","-70.52133299219324","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d4136910-Reviews-Big_Boba_Bubble_Tea_Shop-Santiago_Santiago_Metropolitan_Region.html","126 opiniones","$$ - $$$","4,5 ","Opciones veganas","Manuel Montt 229 loc A, Santiago","-33.450885507132796","-70.66706193037815","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d6514378-Reviews-Lusitano-Santiago_Santiago_Metropolitan_Region.html","467 opiniones","Portuguesa, Mediterránea$$ - $$$Menú","4,0 ","$10.062 - $25.542","Avenida Condell 1414, Santiago","-33.44776364501703","-70.62557954856028","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1063077-Reviews-Duri_Sushi-Santiago_Santiago_Metropolitan_Region.html","153 opiniones","Japonesa, Sushi$$ - $$$","4,0 ","Japonesa, Sushi, Asiática","Calle Agustinas, 984, Santiago","-33.440831354033016","-70.65069526900831","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d9562079-Reviews-In_Pasta-Santiago_Santiago_Metropolitan_Region.html","101 opiniones","Italiana$$ - $$$","4,5 ","Italiana","Santa Isabel 0395, Santiago","-33.44647700083672","-70.6261727463212","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d798216-Reviews-Tip_y_Tap-Santiago_Santiago_Metropolitan_Region.html","481 opiniones","Chilena$$ - $$$","4,0 ","Chilena","Avenida Las Condes 6851, Santiago","-33.40623796246913","-70.55983023409894","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d6108907-Reviews-Las_Vacas_Gordas_Las_Condes-Santiago_Santiago_Metropolitan_Region.html","520 opiniones","Churrasquería, Parrillada$$ - $$$","4,0 ","Churrasquería, Parrillada, Chilena, Parrilla","Avenida Apoquindo 6410, Santiago","-33.40791896973291","-70.56435610436259","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3223181-Reviews-El_Ancla-Santiago_Santiago_Metropolitan_Region.html","187 opiniones","Mariscos, Sopas$$ - $$$","4,0 ","Mariscos, Sopas, Chilena, Sudamericana","Avda. Américo Vespucio Sur 01173, Santiago","-33.53323352371755","-70.67693174617698","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d15049296-Reviews-La_Salvacion-Santiago_Santiago_Metropolitan_Region.html","107 opiniones","Chilena, Contemporánea$$ - $$$","4,5 ","$6.966 - $23.220","Avenida Andres Bello 2233 Local 104, Santiago","-33.41976075742971","-70.61046336718799","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7307961-Reviews-Mr_Jack-Santiago_Santiago_Metropolitan_Region.html","94 opiniones","Estadounidense, Bar$$ - $$$","4,5 ","Estadounidense, Bar, Comida rápida","Constitución 44, Santiago","-33.43388918595993","-70.63451905066643","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1068458-Reviews-Verace-Santiago_Santiago_Metropolitan_Region.html","114 opiniones","Italiana, Pizzería$$ - $$$","4,0 ","Italiana, Pizzería","Jose Miguel de La Barra 486, Santiago","-33.436644891436934","-70.64350603542441","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1782826-Reviews-La_Tabla_Steak_Salad-Santiago_Santiago_Metropolitan_Region.html","261 opiniones","Sudamericana, Parrillada$$ - $$$Menú","4,0 ","$23.220 - $61.920","Monseñor Escriba de Balaguer 6400 Local 5, Santiago","-33.36600091737114","-70.50000895295878","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d11857240-Reviews-Cuatro_Bocas-Santiago_Santiago_Metropolitan_Region.html","142 opiniones","Chilena, Estadounidense$$ - $$$Menú","4,0 ","Chilena, Estadounidense, Bar, Pub","Manuel Montt 983, Santiago","-33.43701939439666","-70.61610974966807","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3397180-Reviews-Ica-Santiago_Santiago_Metropolitan_Region.html","526 opiniones","Peruana, Latina$$ - $$$","4,0 ","Peruana, Latina, Mariscos","Av. Isidora Goyenechea 2939, Santiago","-33.414173561694284","-70.60015553133823","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d2373803-Reviews-Peru_Magico-Santiago_Santiago_Metropolitan_Region.html","297 opiniones","Peruana, Mariscos$$ - $$$","4,0 ","Peruana, Mariscos, Latina, Sudamericana","Avenida Pedro de Valdivia 3323, Santiago","-33.45299475076461","-70.60490075258227","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3929888-Reviews-Pastamore-Santiago_Santiago_Metropolitan_Region.html","567 opiniones","Italiana$$ - $$$","4,0 ","Italiana","Las Tranqueras 1471, Santiago","-33.38610937024641","-70.55300533553593","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3747156-Reviews-Plaza_Victoria-Santiago_Santiago_Metropolitan_Region.html","103 opiniones","$$ - $$$","4,0 ","Almuerzo, Cena","Santa Isabel 052, Santiago","-33.44723573659768","-70.6312038769115","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d12997092-Reviews-Gracia_Tapas_Bar-Santiago_Santiago_Metropolitan_Region.html","66 opiniones","Española, Bar$$ - $$$","4,0 ","$3.870 - $23.994","Isidora Goyenechea 3000, Santiago","-33.414263615558006","-70.59851463613022","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d1789976-Reviews-Tip_Y_Tap-Santiago_Santiago_Metropolitan_Region.html","377 opiniones","Bar, Chilena$$ - $$$","4,0 ","Bar, Chilena","Avenida Isidora Goyenechea 2922, Santiago","-33.41400953952925","-70.60093716028047","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7308718-Reviews-Donde_Guido-Santiago_Santiago_Metropolitan_Region.html","203 opiniones","Peruana, Latina$$ - $$$Menú","4,0 ","Peruana, Latina, Sudamericana","Rosas, 1290, Santiago","-33.4356488703557","-70.6555945375853","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7706747-Reviews-Azotea_Matilde-Santiago_Santiago_Metropolitan_Region.html","683 opiniones","Fusión$$ - $$$Menú","4,0 ","Fusión","Antonia López de Bello 0118, Santiago","-33.43192963835193","-70.63450348765075","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7696979-Reviews-Vista_Santiago-Santiago_Santiago_Metropolitan_Region.html","116 opiniones","Mediterránea, Chilena$$$$Menú","4,5 ","Mediterránea, Chilena, Internacional","Cerro San Cristobal Camino Interior S/N, Santiago","40.65243859881999","-4.69405723927846","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d8758630-Reviews-Malasana-Santiago_Santiago_Metropolitan_Region.html","66 opiniones","Cervecería, Española$$ - $$$","4,5 ","$6.192 - $23.220","Argomedo 60, Santiago","-33.44910711740433","-70.63280544240868","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d13125929-Reviews-Catrina-Santiago_Santiago_Metropolitan_Region.html","112 opiniones","Mexicana, Latina$$ - $$$","4,5 ","Mexicana, Latina","Alonso De Córdova 407, Santiago","-33.40183072140412","-70.59459588894472","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d2441897-Reviews-Juan_y_medio-Santiago_Santiago_Metropolitan_Region.html","334 opiniones","Latina, Chilena$$ - $$$Menú","4,0 ","Latina, Chilena","Huérfanos 2076, Santiago","-33.44114481814727","-70.66519228324167","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d12220768-Reviews-Boa-Santiago_Santiago_Metropolitan_Region.html","69 opiniones","Saludable, Café$$ - $$$Menú","4,5 ","$7.740 - $11.610","Tajamar 287, Santiago","-33.417075490924944","-70.60393921248092","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7352677-Reviews-Confiteria_Torres-Santiago_Santiago_Metropolitan_Region.html","216 opiniones","Latina, Chilena$$ - $$$","4,0 ","Latina, Chilena","Avenida Isidora Goyenechea 2962, Santiago","-33.41412662334828","-70.59975740590917","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3376323-Reviews-El_Montanes-Santiago_Santiago_Metropolitan_Region.html","442 opiniones","Churrasquería$$ - $$$","4,0 ","$15.480 - $27.090","Av. El Colorado S/N, Santiago","-33.380339990908396","-70.74384913264433","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d3966037-Reviews-Pasta_e_Basta_Isidora_Goyenechea-Santiago_Santiago_Metropolitan_Region.html","417 opiniones","Italiana$$ - $$$","4,0 ","Italiana","Avenida Isidora Goyenechea, 2867, Santiago","-33.413860354776794","-70.60220726198601","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d13307436-Reviews-Pizzeria_Tio_Tomate-Santiago_Santiago_Metropolitan_Region.html","153 opiniones","Italiana, Pizzería$$ - $$$","4,0 ","$6.192 - $8.514","Avenida Italia 975, Santiago","-33.443410903139224","-70.62598967014823","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d2024559-Reviews-Barandiaran-Santiago_Santiago_Metropolitan_Region.html","788 opiniones","Peruana, Latina$$ - $$$","4,0 ","Peruana, Latina, Mariscos, Sudamericana","Avenida Manuel Montt 315, Santiago","-33.43160802637194","-70.618537864014","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7345425-Reviews-Restaurant_La_Casa_Vieja-Santiago_Santiago_Metropolitan_Region.html","162 opiniones","Chilena$$ - $$$","4,0 ","Chilena","Avenida Vitacura 8411, Santiago","-33.3848538698413","-70.5539426290433","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d787684-Reviews-La_Piojera-Santiago_Santiago_Metropolitan_Region.html","769 opiniones","Bar, Chilena$","3,5 ","Bar, Chilena","Calle Aillavillu, 1030, Santiago","-33.43348465652185","-70.6524396321207","2020-01-13"
"https://www.tripadvisor.cl/Restaurant_Review-g294305-d7332009-Reviews-Tanta-Santiago_Santiago_Metropolitan_Region.html","162 opiniones","Peruana, Mariscos$$ - $$$","4,0 ","Peruana, Mariscos, Española, Sudamericana","Avenida Andrés Bello 2425, Santiago","-33.416402508734805","-70.6070232183702","2020-01-13"
